age,gender,nationality,num_unemployment,last_job_duration,education,num_moves,total_employment_duration,job_search_duration,wage,skill_level,industry,region,benefit_duration,training_participation,number_of_jobs,LTU
19,Male,Non-German,4,0.9385741374677616,Medium,3,9.89884390959466,5.2901034665186835,2631.674462802421,Medium,Other,Urban,7,1,2,1
49,Female,German,1,0.9127711797287263,High,2,6.985747314207192,10.92150585741676,3477.25787590684,Low,Manufacturing,Urban,0,0,7,1
40,Female,German,1,4.737019734239009,Low,3,6.107929330916184,5.379515883628146,2054.9160283337237,High,Services,Urban,7,1,4,1
39,Female,German,3,0.0,Medium,0,0.6277327405588577,4.898549435455571,2842.19948771816,High,Services,Suburban,2,0,6,1
42,Female,Non-German,2,3.6285655101460725,High,2,4.288926803617187,6.248687169762261,1818.1206329160984,Medium,Manufacturing,Urban,1,1,5,0
39,Male,German,0,2.625126049378277,High,2,8.40624969401443,7.941773824026705,3454.555453843832,Medium,Services,Rural,10,0,1,1
39,Male,Non-German,0,3.9943096567068785,Low,3,7.276056535942713,4.549144513633209,2715.606669668639,Medium,Services,Suburban,13,0,4,1
59,Female,Non-German,1,2.4113899802795977,Medium,2,10.49363189598011,5.706026699670038,1356.334380110466,Low,Services,Urban,3,0,3,1
23,Female,German,2,3.586549930520629,Medium,0,7.219188852683328,7.998569280469017,2451.9852456519484,Medium,Tech,Urban,0,0,5,0
32,Male,Non-German,1,1.5144503109425815,Low,1,5.0957708134511615,8.109612866189245,4434.491462085997,Low,Services,Suburban,2,0,1,1
60,Female,German,3,2.901590167653263,High,4,9.365377037381295,6.435256200245701,3328.343909800722,Medium,Manufacturing,Rural,2,1,3,0
54,Male,German,3,3.9781677563014854,High,2,18.02106098189386,10.836782440509001,3615.2741303646,Medium,Services,Suburban,2,1,5,0
50,Male,German,0,3.3017437425509404,Low,2,6.730603330413891,9.961302093391241,3100.436223439811,Medium,Manufacturing,Urban,2,1,3,1
25,Female,Non-German,0,3.7606136848030887,Low,1,8.555550085381507,3.1877676378805226,2854.752862723814,Medium,Services,Suburban,0,0,0,1
61,Female,German,2,1.1441574010967064,Low,2,11.387702324850721,2.6160775606248503,3012.4632110476414,High,Services,Urban,3,1,2,1
61,Female,German,4,1.818650876230296,High,1,5.713526433722935,7.591428895730717,3196.346179379028,Low,Manufacturing,Rural,3,0,2,1
22,Male,German,1,1.8533203215681096,Low,2,13.09103014654153,8.73073128928232,2122.678043519187,Medium,Tech,Suburban,0,1,3,0
56,Female,German,0,2.447020488826494,Medium,1,1.6838395555282846,5.550482030283188,3610.4496125908436,Low,Other,Suburban,2,0,4,0
21,Male,German,1,5.717165739235656,Medium,2,6.369091930925526,4.995608416552343,3897.461993589985,Low,Tech,Urban,2,0,4,0
23,Male,Non-German,1,2.291642488928598,Medium,1,6.755116409965788,4.359418812188613,2842.728482444535,Low,Services,Suburban,3,1,3,1
62,Female,Non-German,2,0.7128810804689993,Low,3,8.604630981014433,3.66397615231259,2581.5676563067314,Medium,Services,Urban,0,1,0,1
49,Female,German,1,4.083291375701185,Low,1,0.11407480004033843,8.272685591823699,2406.472800284157,Medium,Other,Urban,2,0,2,1
47,Female,Non-German,2,5.693286862868963,High,2,13.410959578644382,5.237410078390848,4407.373282849943,High,Services,Urban,0,1,2,1
64,Female,German,0,0.47757629629538156,High,1,9.656870339803339,6.6036015140219595,2638.1833286451547,Medium,Tech,Rural,2,0,9,1
52,Female,Non-German,2,6.9456215094361795,Medium,0,12.491325781996512,2.348388516214022,3522.651451371633,Low,Manufacturing,Suburban,4,1,3,1
57,Female,German,4,3.8303532046461437,Low,1,14.452142949855483,8.00454207135122,2848.341043613875,Medium,Manufacturing,Urban,3,0,5,1
33,Male,German,3,5.067781578136781,Medium,2,5.037744886651771,7.175556455779297,2805.095955425656,Low,Tech,Rural,0,0,3,0
30,Male,German,0,5.93414327008663,Medium,0,0.0,3.310621599500094,2388.2002398354216,Medium,Tech,Urban,2,0,4,0
59,Male,Non-German,2,4.945235285415484,Low,2,12.585464301187326,6.518057642967429,2223.7604031247874,Low,Tech,Urban,10,0,2,1
47,Male,German,2,2.778928805984636,High,2,6.854469319306451,6.009486719055177,3591.9366081972403,Medium,Other,Urban,0,1,0,0
36,Female,German,1,5.43539628838283,Medium,0,3.467326016511757,5.099690160314544,2205.6620159759445,Medium,Manufacturing,Suburban,5,0,1,0
34,Male,German,0,3.5091995397418385,Low,1,10.30519861216204,0.1941453561969091,3370.0153916736626,High,Manufacturing,Suburban,3,0,0,0
36,Male,German,2,5.180969449815279,High,2,17.85422772852904,4.679341476497253,3072.467138785197,Medium,Other,Urban,4,0,2,1
45,Male,German,2,5.399750967561366,High,0,7.564374019446672,6.6048622915522435,3602.1108275833894,High,Manufacturing,Suburban,0,0,5,0
43,Female,Non-German,0,0.818206820054463,Low,4,11.804465229209274,4.902870098885749,2512.0368715275554,Low,Services,Urban,1,1,3,1
54,Male,Non-German,1,4.588602263954012,Medium,4,4.049988826122126,5.556609926482081,3864.115333216076,High,Services,Suburban,7,0,3,1
43,Female,German,3,2.636216162973257,Medium,1,1.2529689382017875,8.993513571980948,2887.0475343277303,Medium,Manufacturing,Urban,1,0,2,1
40,Male,Non-German,2,3.2763812735680298,Medium,2,11.655761877291965,5.844983977707428,5073.35577704765,Low,Services,Suburban,0,0,1,1
26,Male,German,0,3.2541854976855955,Low,3,10.184292687233071,1.8064010383440552,1708.658932028128,Medium,Services,Suburban,2,0,3,0
29,Female,Non-German,0,3.1739404351507163,Medium,4,6.137188661363702,5.630299278698939,4943.147790461523,Low,Tech,Suburban,0,1,2,0
18,Female,Non-German,2,6.047050624458079,High,3,14.824877232101578,6.198788179122859,2898.907201555089,Medium,Tech,Urban,4,0,2,0
18,Male,German,1,0.2671047462118734,Medium,1,0.9420441213723834,4.349290686076188,3178.2416813750883,Low,Services,Suburban,3,0,3,0
64,Female,Non-German,1,0.0,Low,3,3.079879696311922,7.4694971914820165,2516.5684547126807,Medium,Services,Urban,6,1,1,1
51,Female,German,3,0.0,Medium,1,5.828529620989851,3.0755420549579053,1744.8949655812896,High,Services,Rural,4,0,0,1
49,Male,German,2,5.138288527871827,Medium,1,6.57441197071758,5.7245178018848435,2577.282582383699,Low,Manufacturing,Urban,0,1,3,0
65,Female,Non-German,0,1.4531250162646803,High,1,13.86141883011447,3.0524821973132044,2707.450412102036,Medium,Services,Urban,1,0,3,0
42,Female,German,0,3.264372939029773,Medium,3,8.196791751243051,5.408624565084929,3146.241370184593,Medium,Manufacturing,Suburban,4,1,5,0
57,Female,German,2,2.770565751750842,Low,0,7.228184041600931,7.416259720990561,3896.9106760082814,High,Manufacturing,Suburban,1,0,2,1
62,Female,German,0,1.22724971872004,Low,3,2.9199729288364527,5.676640145571009,3152.584581285692,Medium,Services,Urban,10,0,3,1
18,Female,Non-German,3,4.702954475111397,Medium,0,12.346534167366121,5.55989298525661,3166.513410626112,Medium,Services,Rural,3,0,3,0
33,Female,German,1,2.745074063565231,Low,2,3.4534364661310475,6.055540157070631,3307.494173213445,Medium,Manufacturing,Rural,0,1,2,1
56,Female,German,1,2.5245298459232304,Medium,0,2.901554834559305,6.15553493794506,1596.0558455070013,Low,Services,Suburban,6,1,6,0
22,Female,Non-German,3,3.465742615480502,Low,0,6.39896743621131,7.3875038414135386,1669.980398291126,Low,Services,Urban,0,0,5,1
39,Female,Non-German,1,4.441544169676434,Medium,0,8.652776098620668,7.399631446210031,1802.4088089085608,Medium,Manufacturing,Suburban,0,1,3,0
46,Female,German,0,1.0820475129311045,Medium,1,5.119429599358771,8.843391766569697,2701.3809136037166,Low,Other,Urban,3,0,1,1
20,Female,German,4,4.745836694666574,High,1,10.828070011830423,6.335233971058757,1502.6279042207677,Medium,Manufacturing,Urban,6,1,3,1
29,Male,German,1,5.8997070395466995,High,3,6.868094892077002,2.678551009779965,2448.169964216716,Medium,Tech,Rural,2,1,4,0
43,Female,German,3,0.1477552624776477,Low,1,12.211075758446341,7.715897199248687,1905.4006040151874,Medium,Manufacturing,Rural,1,0,2,0
33,Female,German,1,3.5565979582556633,Medium,0,10.020442448332297,8.699648918409183,3390.1723409589454,Low,Tech,Rural,1,1,2,0
54,Male,Non-German,3,2.3901555752853456,Low,3,15.165917361456547,10.923390034369646,3350.1245031266003,High,Manufacturing,Urban,1,0,3,1
39,Female,German,1,4.39846116144028,Medium,2,6.231084296490044,8.903411761553647,2759.4847682112277,High,Tech,Urban,1,0,2,0
46,Male,German,0,0.5666815749462977,Medium,1,11.375884097622377,5.019403179478837,1480.031265466446,Low,Services,Urban,0,0,1,0
31,Male,German,1,6.257876451287151,High,1,0.8527551127452693,6.374368054977168,2810.2848724510595,Medium,Tech,Urban,2,1,1,0
45,Female,Non-German,2,0.0,High,3,19.566634772303573,5.458746506919485,3262.9008923008823,Medium,Services,Urban,6,1,3,0
22,Male,German,1,2.511438120446932,Medium,3,11.175786133885019,5.186946149793679,3648.581333791212,Low,Manufacturing,Urban,1,1,3,1
64,Female,Non-German,0,3.86859215199072,Medium,1,6.81477111110912,5.77302921832674,4402.7237018503765,Medium,Tech,Suburban,0,1,3,0
47,Female,German,1,1.62732630613035,High,2,6.963499157468597,8.57148620426613,3894.7985443373464,Low,Manufacturing,Suburban,5,1,0,1
63,Female,German,1,1.313196903085925,High,3,7.011907705450923,2.8216574309773392,3131.8212232543437,High,Other,Suburban,4,0,4,0
22,Male,German,2,3.444471273261048,Low,2,15.360146492406699,3.994908735220956,2771.8069277541,High,Manufacturing,Rural,8,0,3,0
29,Male,German,3,3.1555198399821607,Medium,1,11.594198001364868,8.438986045133259,2405.6527229669755,Medium,Services,Urban,0,0,5,1
33,Female,German,5,3.011876338830299,Medium,2,6.2267267904586046,8.907336348147904,4084.5295167119425,Medium,Tech,Urban,0,0,8,1
43,Female,German,3,4.717377022931252,Low,1,3.04473992750287,4.681008583364766,3133.2724637592855,High,Services,Suburban,2,0,3,1
43,Female,German,2,2.2110546131439572,Low,2,12.784418542031666,9.301496688610435,3504.435366946762,High,Manufacturing,Suburban,2,0,2,1
65,Male,Non-German,3,3.639185299590009,Low,4,11.354195705254496,7.9517641666155034,2527.824209656514,High,Tech,Suburban,1,1,5,1
38,Female,German,2,1.9867943834483703,Medium,1,10.825482789002397,5.464477727908816,2007.2727475921538,Low,Tech,Urban,2,1,3,0
56,Female,Non-German,2,1.301341028341184,Low,0,7.665022258472393,1.1294688560174686,2679.729825381818,Low,Other,Urban,0,0,0,1
53,Female,German,1,2.430482743019963,Low,1,6.801530204356963,2.6639697126645876,2757.657387355499,Medium,Services,Suburban,1,1,4,0
50,Male,German,1,2.002469625612737,Low,4,14.740894045918955,4.683646624780714,3153.4179469153105,Medium,Services,Rural,3,0,1,1
47,Female,German,1,2.1023923976744374,High,2,15.113076957217908,7.519873963919656,2410.0528888128197,Low,Services,Rural,1,1,1,0
54,Female,German,4,5.330654835604323,High,0,10.560499502566486,7.526200049095829,3019.9758907055716,Low,Services,Suburban,3,0,2,1
40,Female,German,3,2.4917930919288915,Medium,1,11.879363459359634,5.067101616186261,3942.1650834840148,High,Tech,Suburban,1,0,1,1
27,Male,German,1,1.6741866554402702,Medium,0,8.944392656682842,5.537451469274847,1661.6307123702918,High,Services,Rural,1,1,3,0
22,Female,German,1,3.0561575480959813,High,3,2.5200569101323875,5.93503730011623,1306.4779264349213,Medium,Services,Suburban,1,0,5,0
53,Female,German,3,3.208455878256815,Low,1,4.081028975961415,5.562523974098361,3996.731078894766,High,Services,Suburban,1,0,4,1
51,Male,German,1,0.6262375408118572,Low,2,12.584727612197756,6.327267527337587,1829.0988335741704,Medium,Tech,Rural,0,0,3,0
48,Female,Non-German,1,2.4031874561523128,Low,2,13.09482139124476,5.939917686503676,2695.942426486037,High,Other,Suburban,3,0,3,0
27,Female,Non-German,1,2.322631351802806,Low,3,12.216508033238476,2.6515457018160613,3486.78374504519,Medium,Services,Rural,5,1,4,1
36,Male,Non-German,1,2.655711452583053,Medium,2,9.384209240348131,5.584876867561461,2952.6190650633816,Low,Services,Urban,1,0,3,0
49,Male,Non-German,0,4.451056746075971,High,1,12.36519582518107,5.954804333910195,2941.36969679714,Medium,Tech,Suburban,0,1,3,0
18,Female,German,3,3.273343742325765,Medium,4,7.76745082200308,7.979598691855022,3057.9173182546388,Medium,Services,Rural,12,0,2,1
22,Male,German,1,5.455874694770661,Medium,2,10.485561346153203,4.337387736719431,5014.97127943557,Medium,Manufacturing,Urban,0,0,3,0
62,Female,Non-German,0,2.976679288222369,High,2,7.181270527519529,6.407810702689808,4424.499964733772,Low,Manufacturing,Suburban,0,0,4,1
21,Male,German,2,6.552174560760129,Low,1,3.7728574674004713,7.125679992643208,2445.0197529052925,High,Manufacturing,Urban,1,1,2,0
33,Female,German,1,2.0784499725366943,Low,4,11.458287889989075,5.7033056423843576,3840.7105927574958,Low,Services,Rural,4,0,8,1
41,Male,German,2,1.4608752376697516,Medium,1,13.100497618644573,2.49040422925751,3404.4062060734364,Low,Tech,Suburban,1,0,2,1
33,Female,German,1,4.094605349553948,Medium,3,17.895835121666863,8.020138041187225,2984.3881577986385,Medium,Services,Urban,2,0,1,0
19,Female,German,2,5.7281638749300345,Low,2,9.056116005583979,7.494282464053207,2273.7049532180727,Medium,Services,Urban,1,0,8,1
45,Female,Non-German,0,0.24239339082954725,Medium,1,3.808760726487079,6.457546760049364,3361.0944251563733,Medium,Other,Suburban,0,1,2,1
49,Female,German,2,2.6060187035713698,Medium,1,6.686237050684744,6.080660801778288,2755.163627948466,Medium,Tech,Suburban,1,0,3,0
44,Male,German,1,1.7784361098282584,Medium,0,7.456434457899278,2.437150200896738,2696.351940056673,Medium,Services,Urban,3,0,1,0
37,Female,Non-German,2,3.28570202598416,Medium,1,8.593991226511646,7.54931327178015,2386.342918944903,Medium,Services,Rural,2,0,3,0
41,Male,German,3,3.0200358469988093,Medium,1,9.883505026953731,8.972792086656753,3799.8588168499414,Medium,Manufacturing,Suburban,0,0,6,1
29,Male,German,1,5.690762495255441,Low,1,9.451877169586671,3.772508959156251,2385.8095850964946,Low,Manufacturing,Suburban,0,0,3,0
52,Male,German,2,2.7831904142504333,Medium,3,11.108329033861024,8.690037312543161,2390.683808851389,Medium,Manufacturing,Urban,3,0,2,0
50,Male,Non-German,1,5.749568197940459,Low,2,8.789692190770326,8.262915592690712,3622.3502140642454,High,Services,Rural,5,0,2,1
50,Female,Non-German,3,2.3697993279626286,High,3,0.0,3.713609353299922,2884.535625757525,Low,Services,Urban,1,0,2,1
60,Female,German,1,4.852963750210433,Medium,0,8.908535314773793,5.211712801294208,2906.0651809712326,Medium,Manufacturing,Suburban,2,0,4,1
54,Male,Non-German,1,3.4573260562734385,Medium,1,8.346923045228753,3.20912471378066,3826.3147872733375,High,Manufacturing,Rural,0,1,3,1
29,Male,German,1,6.45977079736689,Medium,1,10.201067455283733,5.869723328542224,4050.9604894335484,Medium,Manufacturing,Urban,1,1,1,0
20,Female,Non-German,1,0.04597027437114365,Medium,5,6.554071177689908,6.896635124860314,1297.7234224531826,Medium,Services,Suburban,0,0,5,0
18,Male,Non-German,0,0.6722845644803508,Medium,5,8.894102897905555,3.3590637379594566,2896.9805961726042,High,Services,Urban,4,0,2,0
50,Male,Non-German,1,6.663244569316773,High,3,10.224968750115533,6.771605550249397,1871.7883774608026,Low,Services,Suburban,1,1,3,1
57,Male,German,1,1.5334698130272923,High,3,7.359831193077252,7.278251526956988,2690.5653297141394,Low,Services,Suburban,5,1,3,1
27,Female,Non-German,1,1.660393283848277,Medium,2,10.703482408921124,7.306957312437467,2994.611075108718,High,Services,Rural,3,0,5,1
60,Female,Non-German,1,1.2485528290002914,Low,2,8.280499729859377,6.909005144171257,2716.116341540627,High,Manufacturing,Rural,5,1,4,0
61,Male,German,3,5.296891913067448,Medium,2,8.626635329260402,3.5430186472381853,2179.779655464239,Medium,Manufacturing,Suburban,1,1,6,1
46,Male,Non-German,0,0.493084773549751,Medium,0,0.0,5.757051962899911,2139.194689828164,Medium,Tech,Suburban,0,0,4,0
30,Female,German,1,3.044900824555322,Low,2,3.4244508606979034,6.704704220628107,3582.3531112258,High,Other,Suburban,10,0,1,1
29,Female,Non-German,2,2.4687563564389245,Low,1,3.4353367373614034,8.922051244678194,4227.8478448830865,Medium,Services,Urban,3,1,4,1
48,Male,German,0,5.073031167008869,High,2,8.865328871598676,6.004931658975039,1351.6184568532,Low,Other,Suburban,5,0,2,0
63,Female,Non-German,2,1.8726346753367102,Low,2,13.086660933185996,6.851082588551562,2737.9050671475875,Low,Services,Rural,0,1,2,1
19,Male,German,1,3.8305451582265477,Medium,4,7.5263395811354865,4.135946372709597,3585.5713099154536,Medium,Manufacturing,Urban,1,1,5,1
52,Male,German,3,0.6575676532454606,Medium,4,11.393192717219472,3.6902119276682566,2973.916991679321,High,Other,Urban,4,1,2,1
40,Female,German,1,7.5478820773544015,Medium,2,10.593010625303476,3.4338560205392237,2109.0507024755684,High,Manufacturing,Urban,0,0,2,0
34,Male,German,4,2.5208153506925823,Low,2,8.559573693881273,5.159463451778289,2617.768476749138,High,Services,Urban,2,0,1,0
43,Female,German,0,3.017526969770734,High,4,10.29590680332671,10.124102306013718,3241.7201899454867,High,Services,Urban,1,0,4,1
25,Male,German,2,6.309508717701084,Medium,2,8.983774875327352,5.1958474811203,2754.2463124957153,Medium,Services,Urban,0,1,2,1
46,Male,German,1,1.8266544513895813,Medium,4,7.430878012828889,6.729252707884101,2961.616052865152,Medium,Services,Urban,0,1,4,1
43,Female,German,1,6.334764685877233,Medium,0,9.564321398666138,7.114195917141991,2984.6716019346864,Medium,Services,Suburban,1,0,0,0
27,Male,German,6,2.1770576517240787,Medium,0,13.78652563920692,3.816941781927681,2580.5747122733637,Medium,Services,Urban,0,0,3,0
43,Female,Non-German,2,4.3433963676425185,High,2,9.890995893902783,5.129786298775723,3653.2552191768277,Medium,Services,Suburban,2,1,6,0
51,Male,German,1,1.8546367196814024,Medium,2,8.871884480154637,7.248830277865048,2618.00672252712,Low,Services,Rural,0,1,3,1
58,Male,Non-German,2,0.28792710971053115,Medium,3,4.490197675322076,6.856654828338846,2195.6256062142065,High,Other,Rural,0,0,1,0
24,Male,Non-German,5,3.8291887010812315,High,3,13.663500597058437,2.0120107466415176,4783.711546738558,Medium,Tech,Suburban,6,0,4,0
21,Female,German,1,4.279806801967066,Medium,4,2.3718058760042178,7.188820707914504,2937.7647284500663,Medium,Services,Urban,1,1,0,0
62,Male,German,3,0.36822851534752266,Low,1,1.1757476776075952,4.898019218312431,919.9034398408135,Medium,Manufacturing,Rural,1,1,2,0
28,Female,Non-German,1,2.385883362182576,Low,2,9.485842753270038,4.95036560741427,4003.7958698701227,Medium,Tech,Suburban,3,1,4,0
46,Male,German,1,5.401517923073813,High,1,4.476959235541115,6.809731385927219,4001.223095371119,Low,Manufacturing,Urban,7,0,1,1
53,Female,German,0,4.20023790159322,Medium,1,12.356396011389776,9.045871848967586,3365.740424925625,High,Manufacturing,Urban,0,0,3,0
42,Male,German,3,2.2095699964318984,Medium,5,1.2651774985360662,5.599130746611277,3505.308167856535,Low,Services,Urban,1,0,5,1
38,Female,Non-German,3,1.8049485967310888,Medium,1,11.847225890042479,8.358100431078531,4727.79385013451,Low,Tech,Urban,2,1,2,1
53,Female,German,2,6.8964886502695535,Low,3,11.283927738951602,3.1181544642363064,2229.758588825202,Medium,Manufacturing,Urban,1,1,1,0
27,Female,German,1,0.10613586039428391,Medium,1,8.472063856431625,6.261486691824261,3106.5920431798495,Medium,Manufacturing,Rural,4,1,5,0
54,Female,Non-German,1,2.881602851182795,Low,0,0.0,4.917889188143841,4575.762143240896,High,Services,Suburban,10,0,1,0
26,Female,Non-German,2,0.0706062526121114,Medium,1,1.1067875187229221,6.564013973512122,4745.255264774566,High,Services,Suburban,8,1,2,1
41,Female,German,0,5.6296292896885625,Medium,0,8.959741110899703,5.407385194429796,2707.1261496738102,High,Services,Rural,0,0,2,0
52,Male,German,0,2.9857527755833266,Medium,1,7.068831998458211,3.317877162072391,4608.120680071307,Low,Services,Suburban,0,0,2,1
52,Male,Non-German,2,3.3563481695388697,Medium,3,10.909321139612015,4.225181274397716,3642.1045610588935,Low,Services,Rural,9,0,2,1
65,Female,German,2,8.537784619255218,High,2,7.727134833075052,2.7135978402868277,4196.171598294855,Medium,Manufacturing,Rural,1,1,1,1
53,Female,German,2,1.8130546485272134,Medium,1,7.3792774709906634,3.3861975421025643,3615.856722526229,Low,Manufacturing,Urban,0,1,2,1
35,Female,German,0,6.497151828117067,Low,3,0.0,6.960648749750096,3244.3569950882984,High,Tech,Rural,3,0,3,1
56,Male,Non-German,0,2.218536171183623,Low,3,11.28972924709047,5.497925740285555,4767.509700722336,Medium,Tech,Suburban,1,0,3,1
49,Male,German,1,2.5329750848302033,Medium,0,5.403415260964371,6.461728820256175,2577.1120286098057,High,Manufacturing,Urban,0,1,0,0
41,Male,Non-German,2,8.276350513241198,High,2,6.407176305123107,9.631154963190145,4521.826512283177,Low,Manufacturing,Suburban,6,0,5,0
40,Female,Non-German,0,2.677819245476653,High,1,3.720883827563398,5.408056413575478,4648.551146982335,Medium,Manufacturing,Suburban,0,1,7,0
49,Male,German,1,0.2512571914095041,High,2,1.8383557441986094,7.268567866364476,4090.438657021401,Medium,Services,Rural,0,0,3,1
54,Male,German,1,3.563837576252624,Medium,0,13.888551312660475,6.05627102440251,2942.6168145511992,Low,Tech,Urban,0,0,1,0
29,Male,German,3,2.6545263496659914,Medium,3,11.181950779819552,11.525369065463003,3195.5482783832144,Medium,Services,Suburban,2,0,3,0
30,Male,German,0,3.7341916834677207,Medium,2,11.247982301416528,0.0,1980.1555077816988,Medium,Services,Urban,0,0,1,0
40,Female,German,0,2.732804413344461,Low,4,7.133957527602529,4.564675448055757,2637.936024045448,Medium,Tech,Urban,1,0,3,0
42,Male,Non-German,1,7.431089232409529,Low,1,1.0483102161368203,7.308047948462962,3496.5694024841428,Medium,Other,Urban,2,0,3,1
52,Female,German,2,4.113471677671871,High,4,16.408179023351224,4.494189209144121,1858.6301553866954,Low,Manufacturing,Suburban,5,0,1,0
58,Male,Non-German,1,0.850070744548364,Low,1,9.689166525053583,7.132143114619962,2761.6709376015433,Medium,Manufacturing,Rural,0,0,5,1
47,Male,German,4,3.249093604047709,Low,1,8.547156800307983,5.879841614206622,4555.862913254483,Medium,Manufacturing,Urban,5,1,4,1
34,Male,German,2,1.4007403516659223,Low,0,6.5634679108116885,7.729897676023274,2876.5087417808936,Low,Tech,Suburban,0,0,0,0
37,Male,German,0,2.5045723149940926,High,4,0.0,3.7357543391446817,3826.902668390013,Medium,Tech,Urban,3,0,3,0
65,Male,German,1,1.1791185788663545,Medium,4,12.566234929106889,6.345684621232709,3453.201964044175,Low,Services,Urban,1,1,1,1
42,Male,Non-German,3,7.2142370464120456,Medium,2,3.7691859723909777,6.932036460026769,2753.8484507944786,Medium,Manufacturing,Suburban,0,0,11,0
39,Female,German,2,1.6172307696435566,High,2,10.186276651449024,6.263578316422673,2875.9610729186948,Low,Services,Urban,3,0,0,0
30,Male,German,1,4.375128703988274,Medium,2,11.083335844494256,6.298824969841777,3133.492197953324,Medium,Services,Suburban,0,1,4,1
36,Female,German,0,2.3530411562467455,Medium,2,9.33663048749262,8.404861811559119,1359.182009179122,Medium,Services,Urban,0,1,3,1
53,Female,German,0,0.6831736548544196,Low,4,9.879894161327538,2.6401885069902096,3757.5798407004045,Medium,Services,Urban,1,1,3,1
29,Female,German,3,3.3952986057990135,Low,0,13.384479007593187,6.24993438158337,2905.2959399566957,High,Manufacturing,Suburban,3,0,0,0
58,Male,German,3,3.8013836741714133,High,4,4.830338352668113,3.5817037342414415,3785.533730615113,Medium,Tech,Suburban,0,1,1,1
36,Male,Non-German,0,4.117253065509027,Medium,1,8.658010360174023,7.515221873852621,3310.5604908415653,Medium,Services,Urban,0,0,4,0
29,Male,German,2,0.0,Medium,1,7.099578381280655,4.324132835260568,2869.952306019944,High,Services,Suburban,0,0,7,0
26,Male,Non-German,0,0.5303085726618177,Medium,2,0.6417398087115878,1.0551086838113042,3158.0389024401193,Medium,Manufacturing,Rural,1,1,1,0
24,Female,German,4,4.915109438043769,Medium,3,9.145333319468035,7.5629348284949005,3160.728749862732,Medium,Tech,Suburban,1,0,0,0
45,Male,German,0,1.1527860747824161,Low,2,13.005002386098743,5.463257412082063,4180.952079783843,Medium,Services,Urban,0,1,2,1
31,Male,German,1,3.4058881006202224,Low,7,13.505336634708776,6.713259232203205,3050.123594222926,Medium,Other,Suburban,0,0,4,1
48,Female,German,2,0.4839506095424291,Low,5,15.42990883718292,8.854017805398122,3230.5324061136694,Medium,Services,Suburban,1,0,2,1
36,Female,German,0,4.463202204316881,Low,2,0.9051235016430281,6.74280217186447,1990.4881738185802,Low,Other,Urban,4,1,3,1
64,Female,German,1,4.862539191991148,High,3,14.514510791524966,6.338856167817897,2962.3652413612153,Medium,Tech,Rural,3,0,3,1
33,Male,German,0,4.463819812344734,Low,2,8.73935905744152,5.905459241541139,4163.448081437193,Low,Services,Rural,5,1,1,1
22,Male,German,3,5.065113624707195,Low,2,14.402250029479838,3.7053870325019767,3343.0568048097184,Medium,Other,Rural,0,1,3,1
52,Female,German,3,6.127800289799065,Medium,2,6.420870363218294,5.569504283809216,2135.1903441899517,Low,Services,Rural,10,1,2,1
29,Male,Non-German,1,0.6518517367820507,High,2,5.87679808482046,9.947797156885166,2220.937331273436,Medium,Services,Suburban,1,0,4,0
42,Male,German,2,1.4226561376972748,Low,2,3.1389096950924253,5.249561539732204,2406.803658071466,Medium,Manufacturing,Suburban,13,0,4,1
38,Male,German,0,4.79508714060759,Low,1,11.103910265624641,5.687972681153489,3799.7048348747867,Medium,Services,Suburban,0,1,2,1
53,Male,German,1,5.260439543674963,Medium,0,10.057904282126996,8.514169784210692,3701.232409833842,Medium,Tech,Rural,1,1,1,1
40,Male,German,3,1.651314092856149,Medium,5,3.531961751078698,2.917422678196084,236.5961177272011,High,Tech,Suburban,1,0,3,0
33,Male,German,3,1.5122278693488318,Medium,5,0.0,7.240248101913872,2934.891444572703,Medium,Manufacturing,Urban,1,1,2,1
56,Female,German,0,1.6955730201389887,High,1,9.660980937293575,2.8222401603899003,3118.110480309533,Medium,Services,Urban,5,0,5,1
62,Female,German,0,0.0,High,2,10.11668146777893,6.798377433762919,2230.285176912548,High,Manufacturing,Rural,4,1,3,0
59,Female,German,1,0.4571776356518491,Medium,0,4.052193953096936,5.955181103203597,2687.620002444888,Medium,Services,Urban,14,0,3,0
56,Male,German,2,0.5054147099396933,Medium,1,3.248686346516151,7.224800321596027,4064.798839303758,Medium,Manufacturing,Suburban,2,0,7,1
31,Male,German,0,2.4118030523887333,Medium,2,10.623472716584992,3.975051259691218,3327.074569451603,Low,Other,Rural,1,0,4,0
48,Male,German,1,3.5416730316679095,Low,0,15.425574793299543,4.92993383061686,2600.333887750529,Medium,Manufacturing,Suburban,0,0,2,0
22,Female,German,2,3.8669456632847448,High,2,6.0200392043677375,7.328105906611166,2850.153310713568,High,Services,Rural,17,1,4,0
52,Female,German,0,1.982875493448638,Medium,4,4.481444269108255,4.9803349669963985,2817.7014968035496,Medium,Tech,Suburban,2,0,3,1
40,Male,Non-German,0,2.0320257674382423,Low,3,9.195433855002317,7.511030521057005,3225.5641585483995,Medium,Services,Urban,3,1,3,1
46,Female,German,0,3.2473229903025227,Medium,3,10.541012259392284,6.418339621377504,1856.2154750111938,Medium,Manufacturing,Rural,1,0,6,1
60,Male,German,2,0.007970885701146013,Low,5,6.542839616430356,5.108496484139678,2464.1957601680424,High,Services,Urban,2,0,2,0
28,Female,German,2,4.918881064166178,Medium,3,16.10036433396781,5.3692916439386495,3828.317159843795,Low,Manufacturing,Urban,8,0,0,1
